,comment_text,label,party
761,Congratulations to the team  Now finish the job ,2,conservatives
762,"Statement from Richard Foord  Lib Dem MP of Tiverton and Honiton.  after nearly 18 months of campaigning at every level across our party, we Lib Dems have finally worn down the Government on sewage.   I have just tabled an amendment to the UK Infrastructure Bank Bill, which has just been passed in the House of Commons, with the Government standing down their opposition to our campaign.   The amendment ensures that the Government’s new Infrastructure Bank will not invest in water companies unless they produce a costed and time-limited plan to end sewage discharges into local rivers.   The prospect of taxpayers' funds going to water companies who are paying their executives millions of pounds in bonuses, while permitting prolific sewage discharges is scandalous.",1,libdems
763,"we are in need of Social Care reflection also in Brighton and Hove, a number of beds are being closed for vulnerable adults, or attempting to be closed by the leaders of our council, more on who runs the council later, which appears only for financial reasons, these adults suffer a range of issues from Mental Ill Health, Substance Issues and other underlying first base and complex needs they all have experienced homelessness locally and are set to experience this again, please check for up coming news and sign any relevant paperwork( partitions) which appear, the local community are aware and have begun a campaign. ",0,labour
764,Reform UK ,1,conservatives
765,It’s ok for you rich people you don’t have to explain to your children when they come down the stairs on Christmas Day and they have very little and no food on the table what a bunch off corrupt politicians you all are now do one and hurry up 2024 consecutive are history bye ,0,conservatives
766,"Another public service that is underpaid and underfunded....the only people in public service who are over paid are politicians, especially Conservative ones...",0,conservatives
767,Yes working on chiselling even more money out of hard working people’s pockets and frittering it away whilst ramming ever more green guff down our throats. Your the new socialist Green Party certainly not conservative. ,0,conservatives
768,This is great its reLly gona sort the mess you lot have made of this country  i hope someone gave you a sticker ,0,conservatives
769,Labour Party is a laugh  especially Keir Starmer and his women entourage haha ,0,conservatives
770,He couldn't run a bath ,0,conservatives
771,Of course it will ,0,conservatives
772,What a moron clown ! And to think pigeons still like this Tory parasite,0,libdems
773,"I wonder  if they will become unaccountable,just like the rest of the equipment and money thats been sent .......",1,conservatives
774,"We need all the help we can get,well done ",2,conservatives
776,And can we get an ambulance to someone who’s had a heart attack on time? I think you’ll find the average person cares much more about that ,0,conservatives
777,Unless you're a nurse or a Train worker ,0,conservatives
778,I am as Labour as anyone. But pray tell me this policy that eradicates all debt? ,1,labour
779,"ALL THE VERY BEST  TO  THE LABOUR PARTY, & WE NEED A CHANGE IN GOVERNMENT, ITS TIME FOR A CHANGE & WE NEED A FRESH APPROACH, THAT MEANS  A LABOUR GOVERNMENT.",2,labour
780,"It's independence for this Scottish member of the Labour party and GMB union rep, time to scrap britain and end the disunited Kingdump it serves no purpose ",0,labour
781,Vote Labour ,1,conservatives
782,Conservative record on bankrupting country ,0,conservatives
783,"The Tories do like employing morons, like a stupidity benchmark. You can actually see the moment on Camera  her brain turns off completely. ",0,libdems
784,Congratulations to the Glorious leader on the award from Spectator… we are so proud ,2,labour
785,"No but this veteran is transporting patients, for £148pcm less than I was on as a guardsman! Am I mad? No because I signed on like the rest. You take the rough with the smooth.  30 yr old daughter now. I think we shared 12 winters together.  I’ll tell you why! Because we care. To all politicians, irrelevant wether you’re PM or MP, you’ll end up on the back of an ambulance one day. Midwife, vicar, doctor, nurse, postie, nursery, teacher, police, soldier, fireman, solicitor, ambulance, urgent care, social, private ambulance, undertaker. vicar.  That’s you’re life right there. Everyone else is a bonus!   I was once willing to give my life, for what I believed this country stood for!  Today, I’d give ve my life to protect my family, from what this country has become! ",0,conservatives
786,"Lots of gains for the Lib Dems                                                         BLUE WALL HAS COLL  PSED         Lots of gains, from the Tories, for the Lib Dems. Parliamentary By-election victories in Chesham and Amersham, North Shropshire and now Tiverton and Honiton. Local wins include Somerset Council in the South West. Lib Dems have gained HULL from Labour.         Tories are panicking and the multiple attacks in the Lib Dems in their election broadcast. And now their Chairman Oliver Dowdon has walked the plank.  54 resignations later, Johnson has gone.            Yes we did set the scene.",1,libdems
